Date,Retailer,Company,Margin,Amount
5/18/2018,Cash,AnchorVolt Industries,48.29,187.00
5/18/2018,Cash,AnchorVolt Industries,43.71,117.72
5/18/2018,Cash,Others,5.86,48.00
5/18/2018,Cash,OrionVolt Systems,15.10,45.15
5/18/2018,Cash,OrionVolt Systems,16.22,36.45
5/18/2018,Cash,FusionAnchor Technologies,24.74,64.96
5/18/2018,Cash,FusionAnchor Technologies,30.96,79.66
5/19/2018,WattWizard,DynoVolt Engineering,1686.95,8830.00
5/19/2018,PowerSync,DynoVolt Engineering,164.00,2279.00
5/19/2018,PowerSync,Others,334.75,774.60
5/19/2018,PowerSync,Others,446.85,978.04
5/19/2018,PowerSync,SupraVolt Manufacturing,457.50,485.00
5/19/2018,PowerSync,SupraVolt Manufacturing,541.73,1740.00
5/19/2018,PowerSync,OrionVolt Systems,645.94,1858.88
5/19/2018,PowerSync,OrionVolt Systems,1813.16,4575.60
5/19/2018,PowerSync,OrionVolt Systems,113.34,575.68
5/22/2018,PulseCraft Depot,BharatElectra Works,394.99,1517.85
5/16/2018,BrightBolt Store,ApexVolt Industries,309.77,1512.00
5/16/2018,BrightBolt Store,Others,491.84,2738.00
5/23/2018,Cash,AnchorVolt Industries,16.79,43.50
5/23/2018,Cash,AnchorVolt Industries,60.77,228.68
5/23/2018,Cash,AnchorVolt Industries,15.92,53.48
5/25/2018,WattWise,AnchorVolt Industries,599.80,2093.52
5/25/2018,WattWise,AnchorVolt Industries,424.83,2320.80
5/25/2018,WattWise,AnchorVolt Industries,348.08,1659.00
5/25/2018,WattWise,AnchorVolt Industries,380.99,1571.40
5/25/2018,WattWise,AnchorVolt Industries,653.20,2580.12
5/25/2018,WattWise,OrionVolt Systems,259.08,768.60
5/25/2018,PulseCraft Depot,Others,104.14,274.80
5/25/2018,PulseCraft Depot,SupraElectra Industries,1643.37,3337.00
5/25/2018,PulseCraft Depot,PowerMatic Havells,131.34,408.20
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,108.38,829.20
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,79.74,268.80
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,133.90,342.30
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,209.15,443.00
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,131.30,562.80
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,189.60,572.40
5/25/2018,PulseCraft Depot,FusionAnchor Technologies,228.34,811.60
5/25/2018,PulseCraft Depot,ElectroSaar Fabricators,66.93,195.00
5/25/2018,PulseCraft Depot,ZenithWeld Electric,619.18,1414.00
5/26/2018,ElectroSource,AnchorVolt Industries,103.86,385.70
5/26/2018,ElectroSource,AnchorVolt Industries,17787.38,92698.00
5/26/2018,ElectroSource,HavellCore Technologies,422.71,700.00
5/26/2018,ElectroSource,HavellCore Technologies,547.01,831.00
5/26/2018,ElectroSource,HavellCore Technologies,293.25,532.00
5/26/2018,ElectroSource,HavellCore Technologies,313.70,585.00
5/28/2018,BrightEnergy,AnchorVolt Industries,396.64,1400.68
5/28/2018,BrightEnergy,AnchorVolt Industries,346.99,1656.00
5/28/2018,BrightEnergy,AnchorVolt Industries,8892.63,46357.00
5/30/2018,Cash,AnchorVolt Industries,182.72,643.00
5/30/2018,Cash,AnchorVolt Industries,430.98,1213.52
5/30/2018,Cash,AnchorVolt Industries,170.10,475.40
5/30/2018,Cash,AnchorVolt Industries,195.69,591.00
5/30/2018,Cash,AnchorVolt Industries,219.97,601.00
5/30/2018,Cash,AnchorVolt Industries,476.33,1342.64
5/30/2018,Cash,AnchorVolt Industries,253.17,729.36
5/30/2018,Cash,AnchorVolt Industries,109.26,467.00
5/30/2018,Cash,AnchorVolt Industries,26.86,58.86
5/30/2018,Cash,GridHaven Systems,106.92,388.00
5/30/2018,Cash,OrionVolt Systems,86.15,121.80
5/30/2018,Cash,OrionVolt Systems,63.82,192.10
5/30/2018,Cash,FusionAnchor Technologies,37.92,139.34
5/30/2018,PulseCraft Depot,OrionVolt Systems,134.68,709.80
5/30/2018,PulseCraft Depot,OrionVolt Systems,40.74,208.00
5/31/2018,Cash,ApexVolt Industries,80.15,391.00
5/31/2018,Cash,Others,30.46,124.82
5/31/2018,Cash,ElectroShakti Works,53.29,2390.00
5/31/2018,Cash,Others,-42.59,366.40
5/31/2018,Cash,DynoAnchor Works,9.29,115.34
5/31/2018,Cash,SupraElectra Industries,69.58,710.00
5/31/2018,Cash,Others,4.86,35.00
5/31/2018,Cash,Others,45.88,878.60
5/31/2018,Cash,PowerMatic Havells,77.91,480.80
5/31/2018,Cash,PowerMatic Havells,50.55,221.00
5/31/2018,Cash,FusionAnchor Technologies,-12.46,266.43
5/31/2018,Cash,FusionAnchor Technologies,19.01,198.90
5/31/2018,Cash,FusionAnchor Technologies,15.41,82.47
5/31/2018,Cash,FusionAnchor Technologies,82.76,220.10
5/31/2018,Cash,FusionAnchor Technologies,23.98,276.43
5/31/2018,Cash,FusionAnchor Technologies,42.46,329.39
5/31/2018,Cash,ElectroSaar Fabricators,33.91,154.00
6/1/2018,PowerGlow Solutions,AnchorVolt Industries,650.20,2320.00
6/1/2018,BrightCircuit,AnchorVolt Industries,8897.26,46354.00
6/1/2018,BrightCircuit,OrionVolt Systems,167.03,555.64
6/1/2018,BrightCircuit,OrionVolt Systems,506.10,1527.20
6/1/2018,BrightCircuit,OrionVolt Systems,259.27,614.28
6/1/2018,BrightCircuit,OrionVolt Systems,329.08,708.48
6/1/2018,BrightCircuit,OrionVolt Systems,393.04,904.07
6/1/2018,BrightCircuit,OrionVolt Systems,218.41,586.48
6/1/2018,WattWizard,Others,185.28,937.00
6/1/2018,WattWizard,AnchorVolt Industries,516.80,2766.00
6/1/2018,WattWizard,AnchorVolt Industries,35.02,745.00
6/1/2018,WattWizard,AnchorVolt Industries,56.48,752.00
6/1/2018,WattWizard,HavellCore Technologies,67.10,567.00
6/1/2018,WattWizard,SupraVolt Manufacturing,179.10,518.00
6/1/2018,WattWizard,ElectroSaar Fabricators,192.60,812.00
6/1/2018,ElectroMotive,AnchorVolt Industries,421.35,1443.24
6/1/2018,ElectroMotive,Others,137.29,1141.72
6/1/2018,ElectroMotive,Others,119.27,1083.76
6/1/2018,ElectroMotive,Others,189.24,1095.29
6/1/2018,ElectroMotive,Others,421.93,1913.86
6/1/2018,BrightBolt Store,AnchorVolt Industries,8898.88,46348.00
6/1/2018,ElectroGlow,AnchorVolt Industries,8898.88,46354.00
6/2/2018,SurgeSphere Electric,AnchorVolt Industries,841.46,4634.60
6/2/2018,SurgeSphere Electric,AnchorVolt Industries,345.00,1660.00
6/2/2018,SurgeSphere Electric,AnchorVolt Industries,337.03,1571.40
6/5/2018,Cash,Others,171.81,415.20
6/5/2018,Cash,SupraElectra Industries,402.73,1873.60
6/5/2018,Cash,Others,43.55,355.00
6/5/2018,Cash,Others,67.20,283.00
6/5/2018,Cash,Others,31.49,71.00
6/5/2018,Cash,PowerMatic Havells,238.63,662.20
6/5/2018,Cash,SupraVolt Manufacturing,715.58,1200.00
6/5/2018,Cash,FusionAnchor Technologies,188.10,1071.40
6/5/2018,Cash,FusionAnchor Technologies,136.79,383.20
6/5/2018,Cash,FusionAnchor Technologies,61.63,144.70
6/5/2018,Cash,FusionAnchor Technologies,147.16,288.50
6/5/2018,Cash,FusionAnchor Technologies,258.70,947.80
6/5/2018,Cash,FusionAnchor Technologies,300.84,986.55
6/5/2018,Cash,ElectroSaar Fabricators,122.98,383.60
6/6/2018,ElectroSphere,AnchorVolt Industries,518.77,2758.00
6/6/2018,ElectroSphere,AnchorVolt Industries,326.80,3282.96
6/6/2018,ElectroSphere,AnchorVolt Industries,294.69,1294.30
6/6/2018,ElectroSphere,FusionAnchor Technologies,62.09,1502.76
6/6/2018,ElectroSphere,FusionAnchor Technologies,325.38,1934.03
6/6/2018,ElectroSphere,FusionAnchor Technologies,489.15,2211.60
6/6/2018,ElectroSphere,FusionAnchor Technologies,529.92,1551.27
6/6/2018,ElectroSphere,FusionAnchor Technologies,461.65,1124.25
6/6/2018,ElectroSphere,FusionAnchor Technologies,394.45,2677.24
6/6/2018,ElectroSphere,FusionAnchor Technologies,183.88,956.21
6/7/2018,SparkVolt,AnchorVolt Industries,1874.13,40215.00
6/7/2018,ElectroMotive,AnchorVolt Industries,8889.88,46353.00
6/7/2018,BrightEnergy,AnchorVolt Industries,140.23,686.58
6/7/2018,BrightEnergy,AnchorVolt Industries,174.58,780.44
6/7/2018,BrightEnergy,AnchorVolt Industries,189.78,711.10
6/9/2018,ElectroSource,AnchorVolt Industries,194.83,751.40
6/9/2018,ElectroSource,OrionVolt Systems,841.94,1392.40
6/9/2018,ElectroSource,OrionVolt Systems,1205.94,3452.00
6/9/2018,ElectroSource,OrionVolt Systems,1134.96,2539.56
6/9/2018,ElectroSource,OrionVolt Systems,256.54,1077.76
6/9/2018,ElectroSource,OrionVolt Systems,151.95,1051.20
6/9/2018,ElectroSource,OrionVolt Systems,619.87,1409.96
6/9/2018,ElectroSource,OrionVolt Systems,456.95,935.44
6/9/2018,ElectroSource,OrionVolt Systems,301.61,1089.76
6/9/2018,ElectroSource,OrionVolt Systems,342.45,1392.40
6/9/2018,Cash,Others,228.53,550.60
6/9/2018,Cash,SupraElectra Industries,324.29,2040.00
6/9/2018,Cash,Others,23.90,73.20
6/9/2018,Cash,PowerMatic Havells,443.83,1021.00
6/9/2018,Cash,FusionAnchor Technologies,259.45,998.00
6/9/2018,Cash,FusionAnchor Technologies,191.79,489.20
6/9/2018,Cash,FusionAnchor Technologies,159.53,329.00
6/9/2018,Cash,FusionAnchor Technologies,233.20,438.20
6/9/2018,Cash,FusionAnchor Technologies,226.07,667.25
6/9/2018,Cash,FusionAnchor Technologies,414.26,1099.15
6/9/2018,Cash,FusionAnchor Technologies,623.12,1223.05
6/9/2018,Cash,ElectroSaar Fabricators,228.79,614.00
6/9/2018,PulseCraft Depot,ApexVolt Industries,61.20,64.60
6/9/2018,PulseCraft Depot,AnchorVolt Industries,106.26,308.80
6/9/2018,PulseCraft Depot,AnchorVolt Industries,60.90,166.88
6/9/2018,PulseCraft Depot,DynoAnchor Works,22.91,343.00
6/9/2018,PulseCraft Depot,VoltIndus Fabrications,308.05,1326.80
6/9/2018,PulseCraft Depot,DynoVolt Engineering,32.43,113.56
6/9/2018,PulseCraft Depot,SupraVolt Manufacturing,78.29,144.00
6/9/2018,PulseCraft Depot,OrionVolt Systems,70.72,225.00
6/9/2018,PulseCraft Depot,ElectroSaar Fabricators,11.59,33.30
6/11/2018,PulseCraft Depot,Others,171.27,404.20
6/11/2018,PulseCraft Depot,SupraElectra Industries,357.98,1746.00
6/11/2018,PulseCraft Depot,Others,33.17,218.00
6/11/2018,PulseCraft Depot,Others,2.20,40.40
6/11/2018,PulseCraft Depot,PowerMatic Havells,165.50,446.80
6/11/2018,PulseCraft Depot,PowerMatic Havells,110.45,263.00
6/11/2018,PulseCraft Depot,FusionAnchor Technologies,153.65,599.20
6/11/2018,PulseCraft Depot,FusionAnchor Technologies,78.92,196.70
6/11/2018,PulseCraft Depot,FusionAnchor Technologies,271.45,790.50
6/11/2018,PulseCraft Depot,FusionAnchor Technologies,233.70,629.80
6/11/2018,PulseCraft Depot,FusionAnchor Technologies,560.70,1098.20
6/11/2018,PulseCraft Depot,ElectroSaar Fabricators,236.76,610.00
6/11/2018,SurgeSphere Electric,OrionVolt Systems,687.16,1219.00
6/11/2018,VoltPeak,AnchorVolt Industries,1868.13,40219.00
6/16/2018,CurrentWorld,ZenithWeld Electric,844.96,2405.80
6/16/2018,CurrentWorld,SupraVolt Manufacturing,430.40,2243.00
6/16/2018,CurrentWorld,OrionVolt Systems,971.43,2979.00
6/16/2018,CurrentWorld,OrionVolt Systems,147.68,959.00
6/16/2018,CurrentWorld,ElectroSaar Fabricators,60.97,209.00
6/16/2018,CurrentWorld,ElectroSaar Fabricators,79.70,457.00
6/16/2018,CurrentWorld,ElectroSaar Fabricators,41.54,210.00
6/16/2018,CurrentWorld,ElectroSaar Fabricators,69.16,260.00
6/16/2018,Cash,AnchorVolt Industries,172.55,486.16
6/16/2018,Cash,AnchorVolt Industries,115.10,337.28
6/16/2018,Cash,AnchorVolt Industries,173.42,473.40
6/16/2018,Cash,HavellCore Technologies,25.76,30.20
6/16/2018,Cash,HavellCore Technologies,24.76,30.20
6/16/2018,Cash,DynoAnchor Works,10.15,44.30
6/16/2018,Cash,DynoVolt Engineering,136.49,139.60
6/16/2018,Cash,Others,31.55,35.80
6/16/2018,Cash,OrionVolt Systems,43.11,146.45
6/16/2018,Cash,OrionVolt Systems,42.36,68.90
6/16/2018,Cash,FusionAnchor Technologies,50.24,122.68
6/16/2018,Cash,FusionAnchor Technologies,57.09,105.98
6/16/2018,Cash,FusionAnchor Technologies,72.20,246.00
6/16/2018,Cash,FusionAnchor Technologies,101.54,292.04
6/29/2018,ElectroSphere,AnchorVolt Industries,1033.63,5530.00
6/29/2018,ElectroSphere,AnchorVolt Industries,534.01,2552.08
6/29/2018,ElectroSphere,AnchorVolt Industries,320.85,3271.96
6/29/2018,ElectroSphere,AnchorVolt Industries,856.11,3847.90
6/29/2018,ElectroSphere,AnchorVolt Industries,427.74,2321.80
6/29/2018,ElectroSphere,AnchorVolt Industries,510.67,2480.00
6/29/2018,ElectroSphere,AnchorVolt Industries,1327.11,4964.00
6/29/2018,ElectroSphere,AnchorVolt Industries,224.34,1147.88
6/29/2018,ElectroSphere,AnchorVolt Industries,219.27,956.90
6/29/2018,ElectroSphere,AnchorVolt Industries,346.00,1653.00
6/29/2018,ElectroSphere,AnchorVolt Industries,391.45,1885.28
6/29/2018,ElectroSphere,HavellCore Technologies,550.01,830.00
6/29/2018,ElectroSphere,HavellCore Technologies,320.70,581.00
6/29/2018,ElectroSphere,GridHaven Systems,337.79,1856.00
6/29/2018,ElectroSphere,GridHaven Systems,331.71,1932.00
6/29/2018,ElectroSphere,SupraVolt Manufacturing,219.18,1097.00
6/29/2018,ElectroSphere,SupraVolt Manufacturing,429.20,1642.00
6/29/2018,ElectroSphere,SupraVolt Manufacturing,347.08,1245.00
6/29/2018,ElectroSphere,SupraVolt Manufacturing,216.20,1125.00
6/29/2018,ElectroSphere,SupraVolt Manufacturing,267.90,1086.00
6/29/2018,ElectroSphere,OrionVolt Systems,391.19,3486.80
6/29/2018,ElectroSphere,OrionVolt Systems,984.88,2194.60
6/29/2018,ElectroSphere,OrionVolt Systems,974.44,2980.00
6/29/2018,ElectroSphere,FusionAnchor Technologies,39.06,746.39
6/29/2018,ElectroSphere,FusionAnchor Technologies,208.57,925.83
6/29/2018,ElectroSphere,FusionAnchor Technologies,496.36,1204.34
6/29/2018,ElectroSphere,FusionAnchor Technologies,370.80,1890.42
6/29/2018,ElectroSphere,ElectroSaar Fabricators,120.32,497.00
6/29/2018,SparkCraft,HavellCore Technologies,58.11,581.00
6/29/2018,SparkCraft,HavellCore Technologies,28.03,193.00
6/29/2018,SparkCraft,HavellCore Technologies,846.44,1374.00
6/29/2018,SparkCraft,HavellCore Technologies,78.70,874.00
6/29/2018,SparkCraft,SupraVolt Manufacturing,139.91,686.00
6/29/2018,SparkCraft,SupraVolt Manufacturing,181.59,957.00
6/29/2018,SparkCraft,SupraVolt Manufacturing,228.55,1015.00
6/29/2018,SparkCraft,SupraVolt Manufacturing,641.03,1340.00
6/29/2018,SparkCraft,OrionVolt Systems,84.01,742.00
6/29/2018,SparkCraft,OrionVolt Systems,1063.70,3309.75
6/29/2018,SparkCraft,OrionVolt Systems,455.99,929.44
6/29/2018,SparkCraft,OrionVolt Systems,296.65,1085.76
6/29/2018,SparkCraft,FusionAnchor Technologies,686.99,1841.25
6/29/2018,SparkCraft,FusionAnchor Technologies,472.14,1262.81
6/29/2018,SparkCraft,FusionAnchor Technologies,619.07,1656.70
6/29/2018,SparkCraft,ElectroSaar Fabricators,698.83,2390.00
6/29/2018,BrightEnergy,AnchorVolt Industries,265.06,1150.88
6/28/2018,CurrentCraft,Others,274.33,1823.12
6/28/2018,CurrentCraft,SupraElectra Industries,1142.93,7988.00
6/28/2018,CurrentCraft,VoltIndus Fabrications,0.32,1550.60
6/28/2018,CurrentCraft,FusionAnchor Technologies,1035.81,5520.00
6/28/2018,CurrentCraft,ElectroSaar Fabricators,548.74,1832.00
6/28/2018,CurrentCraft,ElectroSaar Fabricators,180.45,598.00
6/28/2018,CurrentCraft,ElectroSaar Fabricators,189.60,816.00
6/28/2018,WattMaster,ZenithWeld Electric,258.06,1198.40
6/28/2018,WattMaster,ZenithWeld Electric,316.18,1080.00
6/28/2018,WattMaster,ZenithWeld Electric,3014.15,10087.00
6/28/2018,WattMaster,ZenithWeld Electric,3227.70,8966.00
6/28/2018,WattMaster,SupraVolt Manufacturing,220.40,1329.00
6/28/2018,WattMaster,SupraVolt Manufacturing,303.00,1132.00
6/28/2018,WattMaster,SupraVolt Manufacturing,193.85,1022.00
6/28/2018,WattMaster,SupraVolt Manufacturing,1099.40,1330.00
6/28/2018,WattMaster,SupraVolt Manufacturing,458.45,1020.00
6/28/2018,WattMaster,SupraVolt Manufacturing,377.25,1166.00
6/28/2018,WattMaster,SupraVolt Manufacturing,228.30,1017.00
6/28/2018,WattMaster,SupraVolt Manufacturing,55.00,818.00
6/28/2018,WattMaster,SupraVolt Manufacturing,345.90,1340.00
6/28/2018,VoltFusion,AnchorVolt Industries,1870.13,40219.00
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,-36.59,675.09
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,43.07,582.69
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,379.76,1387.34
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,519.39,1512.70
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,90.99,1612.60
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,179.26,1694.42
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,687.93,1855.25
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,237.54,633.41
6/28/2018,ElectraHub Supply,FusionAnchor Technologies,311.50,828.85
6/24/2018,WattWizard,AnchorVolt Industries,276.54,1282.04
6/24/2018,WattWizard,AnchorVolt Industries,418.80,2324.80
6/24/2018,WattWizard,AnchorVolt Industries,661.15,3148.80
6/24/2018,WattWizard,Others,47.01,568.00
6/24/2018,WattWizard,GridHaven Systems,171.41,927.00
6/24/2018,WattWizard,GridHaven Systems,168.88,977.00
6/24/2018,WattWizard,SupraVolt Manufacturing,416.01,459.00
6/24/2018,WattWizard,SupraVolt Manufacturing,193.88,1029.00
6/24/2018,WattWizard,SupraVolt Manufacturing,225.38,693.00
6/24/2018,WattWizard,SupraVolt Manufacturing,230.33,1024.00
6/24/2018,WattWizard,SupraVolt Manufacturing,223.23,1126.00
6/24/2018,WattWizard,SupraVolt Manufacturing,304.29,1269.00
6/24/2018,WattWizard,SupraVolt Manufacturing,113.63,613.00
6/24/2018,WattWizard,Others,758.03,823.00
6/24/2018,WattWizard,OrionVolt Systems,372.62,2073.60
6/24/2018,ElectroGlow,AnchorVolt Industries,370.02,3852.00
6/24/2018,ElectroGlow,AnchorVolt Industries,533.97,2557.08
6/24/2018,ElectroGlow,AnchorVolt Industries,779.75,3080.72
6/24/2018,ElectroGlow,AnchorVolt Industries,353.03,1399.68
6/24/2018,ElectroGlow,AnchorVolt Industries,424.72,2323.80
6/24/2018,ElectroGlow,AnchorVolt Industries,220.26,950.90
6/24/2018,ElectroGlow,AnchorVolt Industries,522.29,1988.40
6/24/2018,ElectroGlow,AnchorVolt Industries,330.02,1571.40
6/24/2018,ElectroGlow,GridHaven Systems,172.38,928.00
6/24/2018,ElectroGlow,GridHaven Systems,485.52,2904.00
6/24/2018,ElectroGlow,SupraVolt Manufacturing,357.18,1036.00
6/24/2018,ElectroGlow,FusionAnchor Technologies,83.86,651.23
6/24/2018,ElectroGlow,ElectroSaar Fabricators,46.08,269.00
7/6/2018,ElectroSource,AnchorVolt Industries,163.68,792.70
7/6/2018,ElectroSource,AnchorVolt Industries,423.83,2317.80
7/6/2018,ElectroSource,AnchorVolt Industries,346.08,1654.00
7/6/2018,ElectroSource,AnchorVolt Industries,200.52,2532.00
7/6/2018,ElectroSource,AnchorVolt Industries,263.37,1140.88
7/6/2018,BrightWire,AnchorVolt Industries,168.65,798.70
7/6/2018,BrightWire,AnchorVolt Industries,398.66,1387.68
7/6/2018,BrightWire,AnchorVolt Industries,231.35,1149.88
7/6/2018,BrightWire,AnchorVolt Industries,347.01,1655.00
7/6/2018,BrightWire,AnchorVolt Industries,182.71,714.10
7/6/2018,BrightWire,AnchorVolt Industries,255.33,1145.88
7/6/2018,BrightWire,AnchorVolt Industries,8895.34,46360.00
7/6/2018,CurrentCraft,AnchorVolt Industries,1031.38,5519.00
7/6/2018,CurrentCraft,AnchorVolt Industries,538.90,2552.08
7/6/2018,CurrentCraft,AnchorVolt Industries,337.10,1822.20
7/6/2018,CurrentCraft,AnchorVolt Industries,422.64,2323.80
7/6/2018,CurrentCraft,AnchorVolt Industries,225.30,1142.88
7/6/2018,ElectroLine,AnchorVolt Industries,786.29,2779.36
7/6/2018,ElectroLine,AnchorVolt Industries,9917.20,11580.78
7/6/2018,ElectroLine,AnchorVolt Industries,220.27,958.90
7/6/2018,ElectroLine,AnchorVolt Industries,255.32,1153.88
7/6/2018,ElectroLine,AnchorVolt Industries,8894.66,46350.00
7/6/2018,ElectroLine,OrionVolt Systems,343.08,615.00
7/6/2018,ChargeCrest Electronics,AnchorVolt Industries,72.67,733.88
7/6/2018,ChargeCrest Electronics,AnchorVolt Industries,60.04,604.72
7/6/2018,ChargeCrest Electronics,AnchorVolt Industries,67.61,767.92
7/6/2018,ChargeCrest Electronics,AnchorVolt Industries,90.77,1031.24
7/6/2018,ChargeCrest Electronics,AnchorVolt Industries,100.35,1126.36
7/6/2018,WattWise,AnchorVolt Industries,68.67,726.88
7/6/2018,WattWise,AnchorVolt Industries,93.89,995.20
7/6/2018,WattWise,AnchorVolt Industries,58.03,595.72
7/6/2018,WattWise,AnchorVolt Industries,75.60,761.92
7/6/2018,WattWise,AnchorVolt Industries,98.75,1036.24
7/6/2018,WattWise,AnchorVolt Industries,106.33,1133.36
7/6/2018,BrightVolt,AnchorVolt Industries,67.67,733.88
7/6/2018,BrightVolt,AnchorVolt Industries,96.89,992.20
7/6/2018,BrightVolt,AnchorVolt Industries,52.03,600.72
7/6/2018,BrightVolt,AnchorVolt Industries,70.60,767.92
7/6/2018,BrightVolt,AnchorVolt Industries,96.75,1028.24
7/6/2018,BrightVolt,AnchorVolt Industries,107.33,1125.36
7/6/2018,CircuitNest Depot,Others,67.07,467.28
7/6/2018,CircuitNest Depot,Others,125.04,387.00
7/6/2018,CircuitNest Depot,GridHaven Systems,644.97,3708.00
7/6/2018,CircuitNest Depot,ElectroSaar Fabricators,353.85,1204.00
7/6/2018,CircuitNest Depot,ElectroSaar Fabricators,261.90,1624.00
7/7/2018,SparkNest Gear,HavellCore Technologies,203.76,452.90
7/7/2018,SparkNest Gear,HavellCore Technologies,99.56,347.70
7/7/2018,SparkNest Gear,HavellCore Technologies,92.78,387.10
7/7/2018,SparkNest Gear,PowerCrest Engineering,241.03,1463.00
7/7/2018,SparkNest Gear,SupraVolt Manufacturing,201.80,702.00
7/7/2018,SparkNest Gear,SupraVolt Manufacturing,358.21,1034.00
7/7/2018,SparkNest Gear,OrionVolt Systems,201.03,1826.00
7/7/2018,SparkNest Gear,OrionVolt Systems,278.61,1037.40
7/7/2018,SparkNest Gear,OrionVolt Systems,1086.34,3649.00
7/7/2018,SparkNest Gear,OrionVolt Systems,469.63,1177.80
7/7/2018,SparkNest Gear,OrionVolt Systems,666.15,1898.80
